Server_00	Server_0	
3.776	4.000	
3.037	3.134	
3.037	3.088	
3.037	3.065	
3.037	3.053	
3.037	3.048	
3.037	3.045	
3.037	3.043	
3.037	3.043	
3.037	3.042	
3.037	3.042	
3.037	3.042	
3.267	3.103	
3.154	3.103	
3.098	3.103	
3.098	3.073	
3.070	3.073	
3.301	3.073	
3.171	3.073	
3.107	3.073	
3.319	3.073	
3.136	3.131	
3.334	3.131	
3.188	3.131	
3.360	3.131	
3.201	3.131	
3.366	3.131	
3.204	3.131	
3.123	3.131	
3.327	3.131	
3.185	3.131	
3.383	3.287	
3.212	3.287	
3.372	3.287	
3.207	3.287	
3.369	3.287	
3.450	3.287	
3.491	3.287	
3.266	3.287	
3.399	3.287	
3.220	3.287	
3.384	3.174	
3.213	3.174	
3.372	3.174	
3.207	3.174	
3.369	3.174	
3.206	3.174	
3.369	3.174	
3.205	3.174	
3.123	3.174	
3.328	3.174	
3.195	3.246	
3.363	3.246	
3.203	3.246	
3.367	3.246	
3.204	3.246	
3.368	3.246	
3.205	3.246	
3.368	3.246	
3.205	3.246	
3.205	3.144	
3.205	3.338	
3.428	3.084	
3.235	3.084	
3.138	3.084	
3.090	3.084	
3.311	3.084	
3.176	3.084	
3.109	3.084	
3.320	3.084	
3.181	3.084	
3.209	3.070	
3.370	3.070	
3.206	3.070	
3.124	3.070	
3.328	3.070	
3.185	3.070	
3.358	3.070	
3.200	3.070	
3.366	3.070	
3.204	3.070	
3.399	3.191	
3.220	3.191	
3.376	3.191	
3.209	3.191	
3.370	3.191	
3.206	3.191	
3.369	3.191	
3.205	3.191	
3.368	3.191	
3.205	3.191	
3.386	3.085	
3.214	3.085	
3.373	3.085	
3.207	3.085	
3.369	3.085	
3.206	3.085	
3.369	3.085	
3.205	3.085	
3.123	3.085	
3.328	3.085	
3.422	3.261	
3.232	3.261	
3.382	3.261	
3.457	3.261	
3.249	3.261	
3.390	3.261	
3.216	3.261	
3.216	3.151	
3.216	3.341	
3.216	3.192	
3.129	3.151	
3.330	3.151	
3.186	3.151	
3.359	3.151	
3.200	3.151	
3.121	3.151	
3.326	3.151	
3.184	3.151	
3.113	3.151	
3.322	3.151	
3.093	3.195	
3.093	3.118	
3.093	3.325	
3.093	3.183	
3.093	3.113	
3.093	3.077	
2.823	3.077	
3.177	3.077	
3.110	3.077	
3.321	3.077	
3.161	3.029	
3.102	3.029	
3.317	3.029	
3.179	3.029	
3.355	3.029	
3.199	3.029	
3.365	3.029	
3.203	3.029	
3.123	3.029	
3.327	3.029	
3.175	3.153	
3.353	3.153	
3.198	3.153	
3.120	3.153	
3.326	3.153	
3.184	3.153	
3.113	3.153	
3.322	3.153	
3.427	3.153	
3.234	3.153	
3.162	3.120	
3.347	3.120	
3.194	3.120	
3.118	3.120	
3.325	3.120	
3.183	3.120	
3.113	3.120	
3.322	3.120	
3.182	3.120	
3.112	3.120	
3.376	3.203	
3.209	3.203	
3.125	3.203	
3.328	3.203	
3.185	3.203	
3.185	3.122	
3.113	3.122	
3.323	3.122	
3.182	3.122	
3.112	3.122	
3.372	3.010	
3.207	3.010	
3.369	3.010	
3.205	3.010	
3.124	3.010	
3.328	3.010	
3.185	3.010	
3.113	3.010	
3.078	3.010	
3.305	3.010	
3.137	3.100	
3.334	3.100	
3.188	3.100	
3.115	3.100	
3.078	3.100	
3.305	3.100	
3.173	3.100	
3.108	3.100	
3.320	3.100	
