Server_01	Server_0	Server_00
3.78	4.00	3.16
3.78	3.52	3.16
3.65	3.52	3.16
3.59	3.52	3.16
3.56	3.52	3.16
3.55	3.52	3.16
3.54	3.52	3.16
3.54	3.52	3.16
3.29	3.52	3.16
3.41	3.52	3.16
3.41	3.28	3.16
3.23	3.28	3.16
3.38	3.28	3.16
3.21	3.28	3.16
3.21	3.16	3.16
3.21	3.10	3.16
3.21	3.07	3.16
3.21	3.06	3.16
3.21	3.29	3.16
3.21	3.41	3.16
3.21	3.23	3.16
3.21	3.38	3.16
3.21	3.21	3.16
3.21	3.13	3.16
3.21	3.33	3.16
3.21	3.19	3.16
3.21	3.36	3.16
3.21	3.20	3.16
3.21	3.12	3.16
3.21	3.33	3.16
3.21	3.18	3.16
3.21	3.11	3.16
3.21	3.32	3.16
3.21	3.18	3.16
3.21	3.11	3.16
3.21	3.32	3.16
3.21	3.18	3.16
3.21	3.11	3.16
3.21	3.08	3.16
3.21	3.30	3.16
3.21	3.17	3.16
3.21	3.11	3.16
3.21	3.07	3.16
3.21	3.30	3.16
3.21	3.17	3.16
3.21	3.11	3.16
3.21	3.32	3.16
3.21	3.18	3.16
3.21	3.11	3.16
3.21	3.32	3.16
3.21	3.18	3.16
3.21	3.11	3.16
3.21	3.32	3.16
3.21	3.18	3.16
3.21	3.11	3.16
3.21	3.32	3.16
3.21	3.18	3.16
3.21	3.11	3.16
3.21	3.32	3.16
3.21	3.18	3.16
3.21	3.11	3.16
3.21	3.32	3.16
3.21	3.18	3.16
3.21	3.11	3.16
3.21	3.08	3.16
3.21	3.30	3.16
3.21	3.17	3.16
3.21	3.11	3.16
3.21	3.07	3.16
3.21	3.30	3.16
3.21	3.17	3.16
3.21	3.11	3.16
3.21	3.07	3.16
3.21	3.30	3.16
3.21	3.17	3.16
3.21	3.11	3.16
3.21	3.07	3.16
3.21	3.06	3.16
3.21	3.05	3.16
3.21	3.05	3.16
3.21	3.29	3.16
3.21	3.17	3.16
3.21	3.10	3.16
3.21	3.07	3.16
3.21	3.06	3.16
3.21	3.05	3.16
3.21	3.05	3.16
3.21	3.04	3.16
3.21	3.04	3.16
3.21	3.29	3.16
3.21	3.16	3.16
3.21	3.10	3.16
3.21	3.07	3.16
3.21	3.06	3.16
3.21	3.05	3.16
3.21	3.05	3.16
3.21	3.29	3.16
3.21	3.17	3.16
3.21	3.35	3.16
3.21	3.44	3.16
3.21	3.49	3.16
3.21	3.51	3.16
3.21	3.52	3.16
3.21	3.28	3.16
3.21	3.41	3.16
3.21	3.47	3.16
3.21	3.50	3.16
3.21	3.52	3.16
3.21	3.77	3.16
3.21	3.65	3.16
3.21	3.59	3.16
3.21	3.56	3.16
3.21	3.55	3.16
3.21	3.54	3.16
3.21	3.54	3.16
3.21	3.53	3.16
3.21	3.53	3.16
3.21	3.78	3.16
3.21	3.65	3.16
3.21	3.59	3.16
