Server_01	Server_0	
3.776	4.000	
3.776	3.521	
3.409	3.521	
3.409	3.281	
3.225	3.281	
3.225	3.162	
3.134	3.162	
3.134	3.102	
3.088	3.102	
3.088	3.072	
2.820	3.072	
2.820	3.057	
2.820	3.049	
2.820	3.046	
2.820	3.044	
2.820	3.043	
2.820	3.042	
2.820	3.042	
2.820	2.797	
2.820	2.920	
2.820	2.981	
2.820	3.011	
2.820	3.027	
2.820	3.034	
2.820	3.038	
2.820	3.040	
2.820	3.041	
2.820	3.041	
2.820	3.042	
2.820	3.042	
2.820	3.042	
2.820	3.042	
2.820	3.042	
2.820	3.042	
2.820	3.042	
2.820	3.042	
2.820	3.287	
2.820	3.164	
2.820	3.103	
2.820	3.072	
2.820	3.057	
2.820	3.049	
2.820	3.046	
2.820	3.044	
2.820	3.043	
2.820	3.042	
2.820	3.042	
2.820	3.287	
2.820	3.164	
2.820	3.103	
2.820	3.072	
2.820	3.057	
2.820	3.049	
2.820	3.046	
2.820	3.044	
2.820	3.043	
2.820	3.042	
2.820	3.287	
2.820	3.164	
2.820	3.103	
2.820	3.072	
2.820	3.057	
2.820	3.049	
2.820	3.046	
2.820	3.044	
2.820	2.798	
2.820	3.165	
2.820	3.103	
2.820	3.073	
2.820	3.057	
2.820	3.049	
2.820	3.046	
2.820	2.799	
2.820	3.165	
2.820	3.104	
2.820	3.073	
2.820	3.057	
2.820	3.050	
2.820	3.046	
2.820	3.289	
2.820	3.165	
2.820	3.104	
2.820	3.073	
2.820	3.057	
2.820	3.050	
2.820	3.046	
2.820	3.044	
2.820	3.043	
2.820	3.042	
2.820	3.042	
2.820	3.042	
2.820	3.042	
2.820	3.042	
2.820	3.042	
2.820	2.797	
2.820	3.164	
2.820	3.103	
2.820	3.072	
2.820	3.057	
2.820	3.049	
2.820	3.046	
2.820	3.044	
2.820	2.798	
2.820	3.165	
2.820	3.103	
2.820	3.073	
2.820	2.813	
2.820	3.172	
2.820	3.107	
2.820	2.830	
2.820	3.181	
2.820	3.111	
2.820	2.832	
2.820	2.692	
2.820	3.112	
2.820	3.077	
2.820	2.815	
2.820	2.928	
2.820	3.230	
2.820	2.891	
2.820	2.722	
2.820	3.127	
2.820	3.084	
2.820	2.818	
2.686	2.818	
2.864	2.818	
3.198	2.818	
3.365	2.818	
3.203	2.818	
3.123	2.818	
3.327	2.818	
3.184	2.818	
3.113	2.818	
3.322	2.818	
3.182	2.818	
3.112	2.818	
3.322	2.818	
3.182	2.818	
3.112	2.818	
3.077	2.818	
3.304	2.818	
3.173	2.818	
3.107	2.818	
3.075	2.818	
3.303	2.818	
3.172	2.818	
3.107	2.818	
3.074	2.818	
3.303	2.818	
3.172	2.818	
3.107	2.818	
3.074	2.818	
3.058	2.818	
3.295	2.818	
3.168	2.818	
3.105	2.818	
3.073	2.818	
3.058	2.818	
3.295	2.818	
3.168	2.818	
3.105	2.818	
3.073	2.818	
3.058	2.818	
3.295	2.818	
3.168	2.818	
3.105	2.818	
3.073	2.818	
3.058	2.818	
3.295	2.818	
3.168	2.818	
3.105	2.818	
3.073	2.818	
3.058	2.818	
3.295	2.818	
3.168	2.818	
3.105	2.818	
3.073	2.818	
3.058	2.818	
3.295	2.818	
3.168	2.818	
3.105	2.818	
3.073	2.818	
3.058	2.818	
3.295	2.818	
3.168	2.818	
3.105	2.818	
3.073	2.818	
3.058	2.818	
3.295	2.818	
3.168	2.818	
3.105	2.818	
3.073	2.818	
3.058	2.818	
3.295	2.818	
3.168	2.818	
3.105	2.818	
3.073	2.818	
3.058	2.818	
3.295	2.818	
3.168	2.818	
3.105	2.818	
3.073	2.818	
3.058	2.818	
3.295	2.818	
3.168	2.818	
3.105	2.818	
3.073	2.818	
3.058	2.818	
3.295	2.818	
3.168	2.818	
3.105	2.818	
