Server_00	Server_0	Server_08	Server_01	Server_0D	
3.776	4.000	3.612	3.815	3.302	
4.388	4.000	3.612	3.815	3.302	
4.694	4.000	3.612	3.815	3.302	
4.602	4.000	3.612	3.815	3.302	
4.312	4.000	3.612	3.815	3.302	
4.166	4.000	3.612	3.815	3.302	
4.094	4.000	3.612	3.815	3.302	
4.058	4.000	3.612	3.815	3.302	
4.039	4.000	3.612	3.815	3.302	
4.030	4.000	3.612	3.815	3.302	
4.026	4.000	3.612	3.815	3.302	
4.023	4.000	3.612	3.815	3.302	
4.022	4.000	3.612	3.815	3.302	
4.022	4.000	3.612	3.815	3.302	
4.021	4.000	3.612	3.815	3.302	
4.021	4.000	3.612	3.815	3.302	
4.021	4.000	3.612	3.815	3.302	
4.021	4.000	3.612	3.815	3.302	
4.021	4.000	3.612	3.815	3.302	
4.021	4.000	3.612	3.815	3.302	
4.021	4.000	3.612	3.815	3.302	
3.776	4.000	3.612	3.815	3.302	
3.899	4.000	3.612	3.815	3.302	
3.899	3.766	3.612	3.815	3.302	
3.470	3.766	3.612	3.815	3.302	
3.470	3.766	3.612	3.674	3.302	
3.470	3.649	3.612	3.674	3.302	
3.470	3.649	3.612	3.358	3.302	
3.470	3.649	3.612	3.689	3.302	
3.470	3.649	3.612	3.611	3.302	
3.470	3.590	3.612	3.611	3.302	
3.470	3.590	3.327	3.611	3.302	
3.470	3.590	3.327	3.571	3.302	
3.470	3.561	3.327	3.571	3.302	
3.470	3.561	3.327	3.551	3.302	
3.470	3.546	3.327	3.551	3.302	
3.470	3.546	3.327	3.541	3.302	
3.470	3.539	3.327	3.541	3.302	
3.470	3.539	3.327	3.537	3.302	
3.470	3.535	3.327	3.537	3.302	
3.470	3.778	3.327	3.537	3.302	
3.470	3.655	3.327	3.537	3.302	
3.470	3.593	3.327	3.537	3.302	
3.470	3.562	3.327	3.537	3.302	
3.470	3.547	3.327	3.537	3.302	
3.470	3.539	3.327	3.537	3.302	
3.470	3.535	3.327	3.537	3.302	
3.470	3.778	3.327	3.537	3.302	
3.470	3.655	3.327	3.537	3.302	
3.470	3.348	3.327	3.537	3.302	
3.470	3.348	3.327	3.534	3.302	
3.470	3.348	3.327	3.288	3.302	
3.470	3.348	3.327	3.655	3.302	
3.470	3.348	3.327	3.593	3.302	
3.470	3.348	3.327	3.562	3.302	
3.470	3.348	3.327	3.547	3.302	
3.470	3.348	3.327	3.784	3.302	
3.470	3.348	3.327	3.658	3.302	
3.470	3.348	3.327	3.350	3.302	
3.470	3.348	3.327	3.441	3.302	
