Server_00	Server_0	Server_01
3.78	4.00	3.48
4.14	4.00	3.48
4.08	4.00	3.48
4.05	4.00	3.48
4.04	4.00	3.48
4.03	4.00	3.48
3.78	4.00	3.48
3.78	3.42	3.48
2.92	3.42	3.48
2.98	3.42	3.48
2.98	3.42	3.26
2.98	3.23	3.26
2.98	3.23	2.66
2.98	3.23	2.85
2.98	3.23	2.95
2.98	3.23	2.99
2.98	3.23	3.26
2.98	3.23	3.15
2.98	3.23	3.10
2.98	3.23	3.07
2.98	3.23	3.06
2.98	3.23	3.05
2.98	3.23	3.05
2.98	2.89	3.05
2.98	2.89	2.80
2.77	2.89	2.80
2.90	2.89	2.80
2.97	2.89	2.80
3.01	2.89	2.80
3.02	2.89	2.80
3.03	2.89	2.80
3.04	2.89	2.80
3.28	2.89	2.80
3.16	2.89	2.80
3.10	2.89	2.80
2.83	2.89	2.80
3.18	2.89	2.80
3.36	2.89	2.80
3.20	2.89	2.80
3.37	2.89	2.80
3.20	2.89	2.80
3.37	2.89	2.80
3.20	2.89	2.80
3.12	2.89	2.80
3.33	2.89	2.80
3.18	2.89	2.80
3.11	2.89	2.80
3.32	2.89	2.80
3.18	2.89	2.80
3.11	2.89	2.80
3.32	2.89	2.80
3.18	2.89	2.80
3.11	2.89	2.80
3.08	2.89	2.80
2.81	2.89	2.80
3.17	2.89	2.80
2.86	2.89	2.80
3.20	2.89	2.80
3.12	2.89	2.80
3.08	2.89	2.80
3.31	2.89	2.80
3.17	2.89	2.80
2.86	2.89	2.80
2.86	2.72	2.80
2.86	2.88	2.80
2.86	2.96	2.80
2.86	3.25	2.80
2.86	2.90	2.80
2.86	2.97	2.80
2.86	2.76	2.80
2.86	3.15	2.80
2.86	2.85	2.80
2.71	2.85	2.80
3.12	2.85	2.80
2.84	2.85	2.80
3.18	2.85	2.80
2.87	2.85	2.80
2.96	2.85	2.80
3.00	2.85	2.80
2.78	2.85	2.80
2.91	2.85	2.80
3.22	2.85	2.80
2.89	2.85	2.80
2.72	2.85	2.80
3.13	2.85	2.80
3.08	2.85	2.80
2.82	2.85	2.80
2.93	2.85	2.80
3.23	2.85	2.80
3.14	2.85	2.80
3.09	2.85	2.80
3.07	2.85	2.80
3.05	2.85	2.80
3.05	2.85	2.80
3.29	2.85	2.80
3.17	2.85	2.80
2.86	2.85	2.80
2.71	2.85	2.80
3.12	2.85	2.80
3.08	2.85	2.80
3.06	2.85	2.80
3.30	2.85	2.80
3.17	2.85	2.80
3.11	2.85	2.80
3.32	2.85	2.80
3.18	2.85	2.80
3.11	2.85	2.80
2.83	2.85	2.80
2.83	2.70	2.80
2.83	2.87	2.80
2.83	2.71	2.80
2.83	2.88	2.80
2.83	2.96	2.80
2.83	2.76	2.80
2.83	2.90	2.80
2.83	2.73	2.80
2.83	2.88	2.80
2.83	2.72	2.80
2.83	2.88	2.80
2.83	2.72	2.80
