Server_03	Server_0	Server_05
3.78	4.00	3.68
2.56	3.77	3.68
2.56	3.89	3.68
2.56	3.71	3.68
2.56	3.62	3.68
2.56	3.58	3.68
2.56	3.55	3.68
2.56	3.54	3.68
2.56	3.54	3.68
2.56	3.53	3.68
2.56	3.53	3.36
2.56	3.53	3.45
3.51	3.77	3.64
3.51	3.65	3.64
3.51	3.35	3.64
3.51	3.68	3.64
3.51	3.61	3.64
3.51	3.61	3.34
3.51	3.32	3.34
3.28	3.32	3.34
3.65	3.32	3.34
3.76	3.45	3.71
4.13	3.45	3.71
3.83	3.45	3.71
3.93	3.45	3.71
3.73	3.45	3.71
3.63	3.45	3.71
3.58	3.45	3.71
3.56	3.45	3.71
3.79	3.45	3.71
3.66	3.45	3.71
3.11	3.59	3.37
3.11	3.32	3.37
3.11	3.42	3.37
3.11	3.48	3.37
3.11	3.50	3.37
3.11	3.27	3.37
3.11	3.40	3.37
3.11	3.22	3.37
3.11	3.62	3.37
3.11	3.33	3.37
3.11	3.33	3.21
3.18	3.20	3.56
3.18	3.37	3.56
3.18	3.37	3.30
3.18	3.37	3.42
3.18	3.37	3.23
3.18	3.37	3.38
3.18	3.37	3.21
3.18	3.37	3.37
3.18	3.37	3.21
3.18	3.37	3.37
3.15	3.20	3.22
3.15	3.20	3.38
3.15	3.20	3.21
3.15	3.20	3.13
3.15	3.20	3.33
3.15	3.20	3.19
3.15	3.20	3.36
3.15	3.20	3.20
3.15	3.20	3.12
3.15	3.20	3.33
3.27	3.22	3.18
3.16	3.22	3.18
3.34	3.22	3.18
3.19	3.22	3.18
3.12	3.22	3.18
3.32	3.22	3.18
3.18	3.22	3.18
3.36	3.22	3.18
3.20	3.22	3.18
3.09	3.15	3.40
3.31	3.15	3.40
3.31	3.15	3.22
3.18	3.15	3.22
3.35	3.15	3.22
3.20	3.15	3.22
3.12	3.15	3.22
3.33	3.15	3.22
3.18	3.15	3.22
3.11	3.15	3.22
3.41	3.25	3.40
3.22	3.25	3.40
3.22	3.25	3.22
3.22	3.25	3.38
3.22	3.25	3.21
3.22	3.25	3.37
3.22	3.25	3.21
3.22	3.15	3.21
3.22	3.34	3.21
3.22	3.19	3.21
3.22	3.36	3.21
3.27	3.08	3.37
3.27	3.08	3.21
3.27	3.08	3.37
3.27	3.08	3.21
3.15	3.08	3.21
3.34	3.08	3.21
3.44	3.08	3.21
3.24	3.08	3.21
3.14	3.08	3.21
3.36	3.05	3.35
3.20	3.05	3.35
3.20	3.05	3.20
3.20	3.05	3.36
3.20	3.05	3.20
3.20	3.05	3.12
3.20	3.05	3.33
3.20	3.05	3.18
3.20	3.05	3.36
3.20	3.05	3.20
3.20	3.05	3.12
3.24	3.14	3.38
3.24	3.14	3.46
3.24	3.14	3.25
3.24	3.14	3.39
3.24	3.14	3.22
3.14	3.14	3.22
3.34	3.14	3.22
3.19	3.14	3.22
