Server_04	Server_0	Server_00
3.78	4.00	3.64
3.11	3.36	3.99
3.11	3.36	3.03
3.11	2.96	3.03
2.59	2.96	3.03
3.30	2.96	3.03
3.42	2.96	3.03
3.47	2.96	3.03
3.50	2.96	3.03
3.52	2.96	3.03
3.52	2.96	3.03
3.20	3.56	3.65
3.37	3.56	3.65
3.45	3.56	3.65
3.49	3.56	3.65
3.51	3.56	3.65
3.28	3.56	3.65
3.40	3.56	3.65
3.40	3.56	3.34
3.40	3.05	3.34
2.98	3.05	3.34
3.03	3.12	3.09
3.03	3.12	3.07
3.03	3.12	3.05
3.03	2.83	3.05
3.03	2.94	3.05
3.03	2.94	2.80
2.79	2.94	2.80
3.16	2.94	2.80
3.10	2.94	2.80
3.32	2.94	2.80
3.15	2.88	3.37
3.34	2.88	3.37
3.34	2.88	3.21
3.19	2.88	3.21
3.19	2.88	2.88
2.87	2.88	2.88
2.96	2.88	2.88
3.24	2.88	2.88
2.90	2.88	2.88
3.22	2.88	2.88
3.05	3.06	3.29
3.29	3.06	3.29
3.17	3.06	3.29
3.17	3.06	3.17
3.17	3.06	3.10
2.86	3.06	3.10
3.20	3.06	3.10
3.12	3.06	3.10
3.08	3.06	3.10
3.08	3.06	2.83
2.99	2.96	2.98
2.77	2.96	2.98
3.15	2.96	2.98
3.10	2.96	2.98
3.07	2.96	2.98
3.30	2.96	2.98
3.17	2.96	2.98
3.11	2.96	2.98
2.83	2.96	2.98
3.18	2.96	2.98
3.08	3.08	2.88
3.08	2.82	2.88
3.08	2.93	2.88
2.82	2.93	2.88
2.93	2.93	2.88
3.23	2.93	2.88
2.89	2.93	2.88
2.97	2.93	2.88
3.25	2.93	2.88
2.90	2.93	2.88
3.02	2.91	2.96
3.03	2.91	2.96
2.79	2.91	2.96
2.92	2.91	2.96
3.22	2.91	2.96
3.13	2.91	2.96
2.84	2.91	2.96
3.19	2.91	2.96
3.11	2.91	2.96
2.83	2.91	2.96
2.99	2.65	2.88
3.26	2.65	2.88
2.91	2.65	2.88
2.97	2.65	2.88
3.01	2.65	2.88
3.02	2.65	2.88
2.79	2.65	2.88
3.16	2.65	2.88
2.86	2.65	2.88
2.86	2.65	2.72
2.84	2.94	3.24
2.84	2.94	2.90
2.84	2.75	2.90
2.84	3.14	2.90
2.84	2.85	2.90
2.84	2.85	2.48
2.84	2.85	2.76
2.84	2.70	2.76
2.70	2.70	2.76
2.87	2.70	2.76
3.22	2.90	2.76
2.89	2.90	2.76
3.21	2.90	2.76
3.62	2.90	2.76
3.33	2.90	2.76
3.43	2.90	2.76
3.73	2.90	2.76
3.63	2.90	2.76
3.58	2.90	2.76
3.56	2.90	2.76
3.65	3.11	2.94
3.84	3.11	2.94
3.68	3.11	2.94
3.85	3.11	2.94
3.94	3.11	2.94
3.98	3.11	2.94
3.76	3.11	2.94
3.89	3.11	2.94
3.71	3.11	2.94
