Server_06	Server_0	Server_01
3.78	4.00	3.71
3.17	3.36	3.71
3.17	3.36	2.89
3.17	2.90	2.89
2.62	2.90	2.89
3.07	2.90	2.89
3.30	2.90	2.89
3.17	2.90	2.89
3.35	2.90	2.89
3.69	2.90	2.89
3.61	2.90	2.89
3.41	3.63	3.91
3.23	3.63	3.91
3.14	3.63	3.91
3.14	3.63	3.47
3.14	3.34	3.47
3.14	3.34	3.01
3.14	3.19	3.01
3.14	2.63	3.01
2.60	2.63	3.01
2.82	2.63	3.01
3.23	3.01	3.60
3.38	3.01	3.60
3.38	3.01	3.32
2.97	3.01	3.32
3.25	3.01	3.32
3.25	3.01	3.18
2.90	3.01	3.18
3.22	3.01	3.18
3.13	3.01	3.18
3.13	3.01	2.87
3.10	2.90	3.17
3.10	2.90	3.35
3.10	2.90	3.20
3.10	2.90	3.12
3.10	2.90	3.08
3.10	2.90	3.06
3.10	2.90	3.30
3.10	2.90	2.92
3.10	2.90	2.98
2.82	2.90	2.98
3.19	3.03	3.30
3.19	3.03	3.17
3.19	3.03	3.35
3.19	3.03	2.95
3.19	3.03	3.00
2.87	3.03	3.00
2.96	3.03	3.00
3.24	3.03	3.00
3.14	3.03	3.00
2.85	3.03	3.00
3.03	2.94	3.15
3.28	2.94	3.15
2.92	2.94	3.15
3.22	2.94	3.15
3.13	2.94	3.15
3.13	2.94	2.85
2.84	2.94	2.85
2.94	2.94	2.85
2.94	2.75	2.85
2.94	2.90	2.85
2.78	2.96	3.02
3.16	2.96	3.02
3.10	2.96	3.02
2.83	2.96	3.02
2.93	2.96	3.02
3.23	2.96	3.02
2.89	2.96	3.02
2.97	2.96	3.02
2.97	2.96	2.79
2.97	2.96	2.91
3.02	2.74	3.20
3.02	2.74	2.88
2.79	2.74	2.88
2.91	2.74	2.88
3.22	2.74	2.88
3.13	2.74	2.88
2.84	2.74	2.88
2.84	2.74	2.71
2.84	2.74	2.88
2.84	2.74	2.96
3.00	2.79	3.22
3.00	2.79	3.13
3.00	2.79	2.84
3.00	2.79	2.94
3.00	2.79	3.24
3.00	2.79	2.89
2.78	2.79	2.89
3.15	2.79	2.89
3.10	2.79	2.89
2.83	2.79	2.89
2.92	2.74	2.97
2.92	2.74	2.76
2.92	2.74	2.90
2.74	2.74	2.90
2.89	2.74	2.90
2.97	2.74	2.90
3.25	2.74	2.90
3.15	2.74	2.90
2.85	2.74	2.90
2.95	2.74	2.90
2.96	2.81	2.99
3.25	2.81	2.99
2.90	2.81	2.99
2.97	2.81	2.99
3.01	2.81	2.99
3.27	2.81	2.99
3.16	2.81	2.99
3.10	2.81	2.99
3.07	2.81	2.99
3.30	2.81	2.99
3.11	2.85	2.83
3.32	2.85	2.83
3.18	2.85	2.83
3.36	2.85	2.83
3.69	2.85	2.83
3.61	2.85	2.83
3.82	2.85	2.83
3.67	2.85	2.83
3.60	2.85	2.83
