Server_03	Server_0	Server_06
3.78	4.00	3.91
3.30	4.00	3.91
3.66	4.00	3.91
3.66	3.39	3.91
3.66	3.39	2.98
3.66	3.39	3.26
3.66	3.39	3.39
3.66	3.39	3.46
3.66	3.39	3.50
3.66	3.39	3.51
3.66	3.39	3.52
3.28	3.58	3.72
3.28	3.58	3.63
3.28	3.58	3.58
3.28	3.22	3.58
3.28	3.22	2.82
3.16	3.22	2.82
3.10	3.22	2.82
3.32	3.22	2.82
3.18	3.22	2.82
3.11	3.22	2.82
3.00	3.58	3.91
3.00	3.58	3.72
3.00	3.58	3.38
3.00	3.31	3.38
3.00	3.31	2.72
3.00	2.93	2.72
2.78	2.93	2.72
2.91	2.93	2.72
2.98	2.93	2.72
3.01	2.93	2.72
3.07	3.47	3.91
3.07	3.47	3.47
3.07	3.47	3.01
3.07	3.47	3.52
3.07	3.47	4.01
3.07	3.47	3.53
3.07	3.47	3.28
3.07	3.01	3.28
3.07	3.01	3.16
3.07	3.01	2.86
2.85	2.99	3.64
2.85	2.99	3.09
2.85	2.99	2.82
2.85	2.99	2.93
2.85	2.99	2.99
2.85	2.99	3.01
2.85	2.99	3.03
2.85	2.99	2.79
2.85	2.77	2.79
2.85	3.15	2.79
2.79	3.06	3.64
2.79	3.06	3.09
2.79	3.06	3.07
2.79	3.06	3.30
2.79	3.06	3.17
2.79	3.06	3.11
2.79	3.06	3.07
2.79	3.06	3.06
2.79	3.06	3.05
2.79	3.06	3.05
3.04	2.79	3.52
3.04	3.16	3.52
3.04	3.16	3.03
3.04	2.86	3.03
3.04	3.19	3.03
3.04	2.87	3.03
3.04	2.96	3.03
2.80	2.96	3.03
3.16	2.96	3.03
3.10	2.96	3.03
2.82	2.97	3.32
3.18	2.97	3.32
3.18	2.97	2.94
2.87	2.97	2.94
3.20	2.97	2.94
3.12	2.97	2.94
3.33	2.97	2.94
3.18	2.97	2.94
3.11	2.97	2.94
2.83	2.97	2.94
3.17	2.72	3.17
2.86	2.72	3.17
2.86	2.72	2.86
2.71	2.72	2.86
3.12	2.72	2.86
2.84	2.72	2.86
2.94	2.72	2.86
2.99	2.72	2.86
2.77	2.72	2.86
3.15	2.72	2.86
3.02	2.78	3.14
3.02	2.78	2.85
3.02	2.78	3.19
3.02	2.78	2.87
2.78	2.78	2.87
2.91	2.78	2.87
2.73	2.78	2.87
3.13	2.78	2.87
2.84	2.78	2.87
2.84	2.78	2.71
2.89	2.92	2.99
2.89	2.92	3.01
2.89	2.92	3.27
2.89	2.92	2.91
2.89	2.74	2.91
2.89	2.74	2.73
2.89	2.74	2.89
2.89	2.74	2.96
2.89	2.74	3.00
2.89	2.74	3.27
2.69	2.75	3.05
2.69	2.75	2.80
2.69	2.75	2.68
2.69	2.75	3.10
2.69	2.75	3.07
2.69	2.75	2.81
2.69	2.75	2.68
2.69	2.75	3.11
2.69	2.75	3.07
