Server_06	Server_0	Server_00
3.78	4.00	3.48
3.33	4.00	3.48
3.33	3.77	3.48
3.33	4.14	3.48
3.33	4.08	3.48
3.33	4.05	3.48
3.33	4.04	3.48
3.33	4.03	3.48
3.33	3.78	3.48
3.33	3.66	3.48
3.33	3.59	3.48
2.56	3.65	3.48
2.56	3.59	3.48
2.56	3.56	3.48
2.56	3.55	3.48
2.56	3.54	3.48
2.56	3.54	3.48
2.56	3.53	3.48
2.56	3.53	3.48
2.56	3.53	3.48
2.56	3.53	3.48
2.56	3.80	3.48
2.56	3.66	3.48
2.56	3.84	3.48
2.56	3.93	3.48
2.56	4.22	3.48
2.56	4.12	3.48
2.56	4.07	3.48
2.56	4.05	3.48
2.56	4.03	3.48
2.56	4.03	3.48
2.56	3.94	3.48
2.56	3.98	3.48
2.56	4.00	3.48
2.56	3.77	3.48
2.56	4.14	3.48
2.56	4.08	3.48
2.56	4.05	3.48
2.56	3.79	3.48
2.56	4.15	3.48
2.56	3.84	3.48
2.34	3.67	3.48
2.34	3.85	3.48
2.34	3.93	3.48
2.34	3.98	3.48
2.34	4.00	3.48
2.34	4.01	3.48
2.34	3.77	3.48
2.34	3.90	3.48
2.34	3.96	3.48
2.34	3.99	3.48
2.52	3.96	3.48
2.52	3.75	3.48
2.52	3.88	3.48
2.52	3.71	3.48
2.52	3.86	3.48
2.52	3.94	3.48
2.52	3.74	3.48
2.52	3.88	3.48
2.52	3.71	3.48
2.52	3.62	3.48
2.54	3.82	4.00
2.54	3.82	3.77
2.54	3.82	3.89
2.54	3.82	3.71
2.54	3.67	3.71
2.54	3.85	3.71
2.54	3.69	3.71
2.54	3.61	3.71
2.54	3.82	3.71
2.54	3.67	3.71
2.54	3.71	3.87
2.54	3.71	3.70
2.54	3.71	3.62
2.54	3.71	3.82
2.54	3.71	3.68
2.54	3.71	3.60
2.54	3.71	3.81
2.54	3.71	3.67
2.54	3.71	3.60
2.54	3.71	3.57
2.54	3.45	3.62
2.54	3.45	3.82
2.54	3.45	3.67
2.54	3.45	3.60
2.54	3.45	3.57
2.54	3.45	3.55
2.54	3.45	3.79
2.54	3.45	3.66
2.54	3.45	3.60
2.54	3.45	3.56
2.54	3.61	3.61
2.54	3.61	3.81
2.54	3.61	3.67
2.54	3.61	3.60
2.54	3.61	3.57
2.54	3.61	3.79
2.54	3.61	3.66
2.54	3.61	3.60
2.54	3.61	3.56
2.54	3.61	3.55
2.54	3.74	3.84
2.54	3.74	3.68
2.54	3.39	3.68
2.54	3.46	3.68
2.54	3.74	3.68
2.54	3.64	3.68
2.54	3.58	3.68
2.54	3.58	3.36
2.54	3.31	3.36
2.54	3.67	3.36
2.07	3.59	3.73
2.07	3.31	3.73
2.07	3.67	3.73
2.07	3.35	3.73
2.07	3.44	3.73
2.07	3.24	3.73
2.07	3.63	3.73
2.07	3.58	3.73
2.07	3.56	3.73
