Server_03	Server_0	Server_01
3.78	4.00	3.81
2.58	3.77	3.81
2.58	3.89	3.81
2.58	3.96	3.81
2.58	3.99	3.81
2.58	4.01	3.81
2.58	4.01	3.81
2.58	3.77	3.81
2.58	3.65	3.81
2.58	3.65	3.67
2.58	3.65	4.33
2.55	3.83	4.60
2.55	3.83	4.80
2.55	3.83	4.90
2.55	3.83	4.95
2.55	3.83	4.73
2.55	3.83	4.62
2.55	3.83	4.57
2.55	3.83	4.54
2.55	3.83	4.28
2.55	3.83	4.15
2.55	3.50	4.38
2.55	3.50	4.20
2.55	3.50	4.11
2.55	3.50	4.31
2.55	3.50	4.17
2.55	3.50	4.09
2.55	3.50	4.30
2.55	3.50	4.16
2.55	3.50	4.09
2.55	3.50	4.06
2.55	3.40	4.31
2.55	3.40	4.17
2.55	3.40	4.09
2.55	3.40	4.06
2.55	3.40	4.04
2.55	3.40	4.03
2.55	3.40	3.78
2.55	3.40	3.90
2.55	3.40	4.21
2.55	3.40	4.11
2.55	3.46	4.05
2.55	3.46	4.03
2.55	3.46	4.03
2.55	3.46	3.78
2.55	3.46	3.90
2.55	3.46	4.21
2.55	3.46	3.87
2.55	3.46	3.70
2.55	3.46	3.86
2.55	3.46	3.94
2.34	3.45	3.73
2.34	3.45	3.87
2.34	3.45	3.95
2.34	3.45	3.74
2.34	3.45	3.88
2.34	3.45	3.71
2.34	3.45	3.86
2.34	3.45	3.70
2.34	3.45	3.86
2.34	3.45	3.70
2.41	3.53	3.90
2.41	3.53	3.72
2.41	3.53	3.87
2.41	3.53	3.70
2.41	3.53	3.86
2.41	3.53	3.70
2.41	3.53	3.86
2.41	3.53	3.70
2.41	3.53	3.61
2.41	3.53	3.57
2.39	3.24	3.87
2.39	3.24	3.70
2.39	3.24	3.62
2.39	3.24	3.57
2.39	3.24	3.80
2.39	3.24	3.91
2.39	3.24	3.72
2.39	3.24	3.87
2.39	3.24	3.70
2.39	3.24	3.62
2.39	3.24	3.82
2.42	3.35	3.59
2.42	3.35	3.56
2.42	3.35	3.55
2.42	3.35	3.54
2.42	3.35	3.54
2.42	3.35	3.53
2.42	3.35	3.53
2.42	3.35	3.53
2.42	3.35	3.78
2.42	3.41	3.58
2.42	3.41	3.56
2.42	3.41	3.54
2.42	3.41	3.54
2.42	3.41	3.53
2.42	3.41	3.53
2.42	3.41	3.53
2.42	3.41	3.53
2.42	3.41	3.53
2.42	3.41	3.53
2.42	3.44	3.54
2.42	3.44	3.53
2.42	3.44	3.53
2.42	3.44	3.53
2.42	3.44	3.53
2.42	3.44	3.53
2.42	3.44	3.53
2.42	3.44	3.29
2.42	3.44	3.65
2.42	3.44	3.84
2.45	3.58	3.62
2.45	3.58	3.58
2.45	3.31	3.58
2.45	3.31	3.31
2.45	3.31	3.42
2.45	3.31	3.72
2.45	3.31	3.63
2.45	3.31	3.58
2.45	3.31	3.56
