Server_00	Server_0	Server_01
3.78	4.00	3.77
3.78	3.77	3.77
3.78	3.89	3.77
3.78	3.96	3.77
3.78	3.74	3.77
3.78	3.88	3.77
3.78	3.71	3.77
3.78	3.62	3.77
3.78	3.82	3.77
3.78	3.68	3.77
3.65	3.68	3.77
3.65	3.68	3.65
3.65	3.68	3.59
3.65	3.68	3.56
3.65	3.68	3.79
3.65	3.68	4.15
3.65	3.68	4.09
3.65	3.68	3.81
3.65	3.68	3.92
3.65	3.68	3.72
3.65	3.68	3.87
3.65	3.68	3.70
3.65	3.68	3.62
3.65	3.68	3.57
3.65	3.68	3.80
3.65	3.68	3.91
3.65	3.68	3.72
3.65	3.68	3.87
3.65	3.68	3.70
3.65	3.68	3.86
3.65	3.68	3.70
3.65	3.68	3.86
3.65	3.68	3.70
3.65	3.68	3.61
3.65	3.68	3.57
3.65	3.68	3.80
3.65	3.68	3.66
3.65	3.68	3.60
3.65	3.68	3.56
3.65	3.68	3.79
3.65	3.68	3.66
3.65	3.68	3.60
3.65	3.68	3.56
3.65	3.68	3.55
3.65	3.68	3.54
3.65	3.68	3.54
3.65	3.68	3.53
3.65	3.68	3.53
3.65	3.68	3.29
3.65	3.68	3.65
3.65	3.68	3.59
3.65	3.68	3.56
3.65	3.68	3.55
3.65	3.68	3.78
3.65	3.68	3.66
3.65	3.68	3.59
3.65	3.68	3.56
3.65	3.68	3.55
3.65	3.68	3.54
3.65	3.68	3.54
3.65	3.68	3.53
3.65	3.68	3.53
3.65	3.68	3.53
3.65	3.68	3.53
3.65	3.68	3.53
3.65	3.68	3.53
3.65	3.68	3.53
3.65	3.68	3.53
3.65	3.68	3.53
3.65	3.68	3.78
3.65	3.68	3.65
3.65	3.68	3.59
3.65	3.68	3.56
3.65	3.68	3.55
3.65	3.68	3.54
3.65	3.68	3.54
3.65	3.68	3.53
3.65	3.68	3.78
3.65	3.68	3.65
3.65	3.68	3.59
3.65	3.68	3.56
3.65	3.68	3.55
3.65	3.68	3.54
3.65	3.68	3.54
3.65	3.68	3.53
3.65	3.68	3.53
3.65	3.68	3.53
3.65	3.68	3.53
3.65	3.68	3.78
3.65	3.68	3.65
3.65	3.68	3.59
3.65	3.36	3.59
3.65	3.45	3.59
3.35	3.45	3.59
3.44	3.45	3.59
3.49	3.45	3.59
3.75	3.45	3.59
3.64	3.45	3.59
3.59	3.45	3.59
3.56	3.45	3.59
3.56	3.45	3.32
3.56	3.45	3.67
3.56	3.45	3.36
3.56	3.45	3.44
3.56	3.45	3.73
3.56	3.45	3.88
3.56	3.45	4.19
3.56	3.45	4.11
3.56	3.45	4.31
3.56	3.45	4.17
3.56	3.45	4.34
3.56	3.45	4.42
3.56	3.45	4.22
3.56	3.45	4.37
3.56	3.45	4.44
3.56	3.45	4.47
3.56	3.45	4.49
3.56	3.45	4.50
3.56	3.45	4.51
3.56	3.45	4.51
